algorithm,language,sample,time
radixmsd,python,84,0.06675219535827637
radixmsd,python,85,0.052739858627319336
radixmsd,python,86,0.05254983901977539
radixmsd,python,87,0.05253148078918457
radixmsd,python,88,0.05321550369262695
radixmsd,python,89,0.05257773399353027
radixmsd,python,90,0.05260872840881348
radixmsd,python,91,0.05263471603393555
radixmsd,python,92,0.052959442138671875
radixmsd,python,93,0.052172183990478516
radixmsd,python,94,0.05410599708557129
radixmsd,python,95,0.053841590881347656
radixmsd,python,96,0.05266761779785156
radixmsd,python,97,0.052678585052490234
radixmsd,python,98,0.05253028869628906
radixmsd,python,99,0.05305361747741699
